제요금입력역명,제요금입력일자,제요금일련번호,운송장접수일자,운송장번호,사용신청역명,지시일자,지시번호,화통입력일자,화통번호,화차차량번호,화물운송1단가,화물운송2단가,화물운송3단가,화차1차량수,화차2차량수,화차3차량수,화물지시종류,전세열차번호,최초등록일시,최종변경일시
흥국사,2005-11-08,1,,33408,흥국사,2005-11-08,1,,29104,976039,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2005-11-14,1,,33731,흥국사,2005-11-14,1,,29356,760935,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
대야,2005-11-22,3,,34398,대야,2005-11-22,1,,32367,      ,0,0,22500,0,1,0,,,2011-12-08 18:18,2011-12-08 18:18
대야,2005-11-22,2,,34398,대야,2005-11-22,1,,32367,      ,0,0,22500,0,1,0,,,2011-12-08 18:18,2011-12-08 18:18
대야,2005-11-22,1,,34398,대야,2005-11-22,1,,32367,      ,0,0,22500,0,1,0,,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2005-12-15,1,,36018,흥국사,2005-12-15,1,,29118,70709,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2005-12-15,2,,36018,흥국사,2005-12-15,2,,29119,763020,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2006-02-20,1,,30631,흥국사,2006-02-20,1,,29111,976230,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
대야,2006-03-11,1,,31952,대야,2006-03-11,1,,32736,70612,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-04-21,2,,17829,의왕,2006-04-21,3,,12002,70278,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2006-04-25,1,,35157,흥국사,2006-04-25,1,,29064,763225,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-04-28,1,,18205,의왕,2006-04-28,1,,10276,976623,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2006-05-08,1,,36018,흥국사,2006-05-08,1,,28970,763083,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-05-09,1,,18837,의왕,2006-05-09,1,,13529,70625,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-07-02,1,,12082,의왕,2006-07-02,1,,10597,976287,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-08-22,1,,15090,의왕,2006-08-22,4,,0,      ,0,22500,145500,2,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-08-22,2,,15126,의왕,2006-08-22,5,,0,70094,0,22500,145500,0,2,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2006-11-06,1,,40646,흥국사,2006-11-06,1,,29371,71019,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2006-11-06,2,,40646,흥국사,2006-11-06,2,,29379,760893,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2006-11-06,3,,40646,흥국사,2006-11-06,3,,29380,760919,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2006-11-06,4,,40646,흥국사,2006-11-06,4,,29381,763334,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2006-11-06,5,,40646,흥국사,2006-11-06,5,,29382,976419,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2006-11-06,6,,40712,흥국사,2006-11-06,6,,29383,70394,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-11-14,1,,10116,의왕,2006-11-14,1,,0,      ,0,24700,160000,1,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-11-14,2,,10118,의왕,2006-11-14,2,,0,      ,0,24700,160000,20,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-11-15,1,,10268,의왕,2006-11-15,9,,0,      ,0,24700,160000,1,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-11-16,1,,10292,의왕,2006-11-16,14,,0,      ,0,24700,160000,1,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-11-30,1,,11097,의왕,2006-11-30,2,,11447,70436,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-12-02,1,,11284,의왕,2006-12-02,1,,0,      ,0,24700,160000,1,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-12-04,7,,11453,의왕,2006-12-04,13,,0,      ,0,24700,160000,2,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-12-04,8,,11453,의왕,2006-12-04,14,,13524,763056,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2006-12-09,1,,11764,의왕,2006-12-09,8,,0,70489,0,24700,160000,0,2,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2007-02-13,1,,46731,흥국사,2007-02-13,1,,29365,763122,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2007-02-20,1,,15650,의왕,2007-02-20,1,,10624,763261,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2007-03-30,1,,18062,의왕,2007-03-30,5,,13476,70044,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2007-03-30,2,,18062,의왕,2007-03-30,6,,13484,70773,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2007-04-02,1,,49575,흥국사,2007-04-02,1,,29046,976006,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2007-04-02,2,,49575,흥국사,2007-04-02,2,,29047,976609,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2007-04-02,3,,49575,흥국사,2007-04-02,3,,29048,976734,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2007-04-27,1,,41118,흥국사,2007-04-27,1,,29240,70032,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2007-04-27,2,,41118,흥국사,2007-04-27,2,,29241,976030,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
군산,2007-05-26,1,,32689,군산,2007-05-26,1,,33716,20869,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
군산,2007-05-26,2,,32689,군산,2007-05-26,2,,33714,20840,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2007-07-09,1,,45559,흥국사,2007-07-09,1,,29403,763162,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
대야,2007-07-28,1,,35150,대야,2007-07-28,1,,31415,70198,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2007-08-30,1,,16663,의왕,2007-08-30,2,,10937,976054,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2007-08-30,2,,16663,의왕,2007-08-30,3,,10938,976623,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2007-11-19,1,,43863,흥국사,2007-11-19,2,,29301,970301,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2007-11-19,2,,43863,흥국사,2007-11-19,3,,29300,76133,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2007-11-19,3,,43863,흥국사,2007-11-19,4,,29302,975247,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2007-11-19,4,,43863,흥국사,2007-11-19,5,,29299,76122,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2007-11-19,5,,43863,흥국사,2007-11-19,6,,29303,976413,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
대야,2007-11-21,1,,39536,대야,2007-11-21,1,,31518,70463,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2008-06-23,1,,49256,흥국사,2008-06-23,3,,29399,70531,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2008-06-23,2,,49256,흥국사,2008-06-23,4,,29400,976944,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2008-07-20,1,,41439,흥국사,2008-07-20,1,,29100,770060,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2008-07-20,2,,41439,흥국사,2008-07-20,2,,29101,976235,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2008-07-20,3,,41439,흥국사,2008-07-20,3,,29102,976434,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2008-08-13,1,,43113,흥국사,2008-08-13,1,,29202,763205,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
흥국사,2008-08-13,2,,43113,흥국사,2008-08-13,2,,29203,975035,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2010-03-18,1,,48852,의왕,2010-03-18,1,,12141,770003,0,24700,160000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2011-07-29,1,,20589,의왕,2011-07-28,2,,12332,      ,24700,24700,24700,0,1,0,,,2011-12-08 18:18,2011-12-08 18:18
의왕,2011-07-29,3,,20589,의왕,2011-07-28,4,,12335,70508,0,24700,351700,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2011-07-29,4,,20589,의왕,2011-07-28,5,,12333,70257,0,24700,351700,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
의왕,2011-07-29,5,,20589,의왕,2011-07-28,3,,12332,70057,0,24700,351700,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
서울,2003-03-28,1,,35427,서울,2003-03-28,1,,33558,71042,0,0,21400,0,0,2,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
용산,1998-01-22,8,,14270,용산,1998-01-22,1,,18177,761803,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
용산,1998-02-26,8,,16294,용산,1998-02-26,1,,19213,761802,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
용산,1998-02-27,8,,16294,용산,1998-02-27,1,,19213,761802,0,0,19100,0,0,1,수화인변경,,2011-12-08 18:18,2011-12-08 18:18
용산,1999-02-03,8,,14614,용산,1999-02-03,1,,19468,131400,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
영등포,1998-05-29,1,,11585,영등포,1998-05-29,1,,17800,979992,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부곡,2000-09-30,2,,19933,부곡,2000-09-30,1,,19462,      ,0,0,20400,0,1,0,,,2011-12-08 18:18,2011-12-08 18:18
부곡,2000-09-30,3,,19933,부곡,2000-09-30,1,,19462,      ,0,0,20400,0,1,0,,,2011-12-08 18:18,2011-12-08 18:18
부곡,2000-09-30,4,,19933,부곡,2000-09-30,1,,19462,      ,0,0,20400,0,1,0,,,2011-12-08 18:18,2011-12-08 18:18
부곡,2000-09-30,5,,19933,부곡,2000-09-30,1,,19462,      ,0,0,20400,0,1,0,,,2011-12-08 18:18,2011-12-08 18:18
부곡,2000-09-30,6,,19933,부곡,2000-09-30,1,,19462,      ,0,0,20400,0,1,0,,,2011-12-08 18:18,2011-12-08 18:18
부곡,2000-12-11,1,,14236,부곡,2000-12-11,1,,16842,70069,0,20400,132000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부곡,2002-04-03,1,,12548,부곡,2002-04-03,2,,18236,770015,0,21400,138600,0,4,0,탁송취소,3890,2011-12-08 18:18,2011-12-08 18:18
부곡,2002-04-03,2,,12549,부곡,2002-04-03,6,,18240,770044,0,21400,138600,0,1,0,탁송취소,3890,2011-12-08 18:18,2011-12-08 18:18
부곡,2002-04-03,3,,12547,부곡,2002-04-03,7,,18234,763018,0,21400,138600,0,1,0,탁송취소,3890,2011-12-08 18:18,2011-12-08 18:18
부곡,2002-04-03,4,,12547,부곡,2002-04-03,8,,18235,763068,0,21400,138600,0,1,0,탁송취소,3890,2011-12-08 18:18,2011-12-08 18:18
병점,1998-04-07,1,,18662,병점,1998-04-07,1,,19660,979992,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
서정리,1999-08-06,1,,15083,서정리,1999-08-06,1,,19316,590010,0,19100,123400,0,9,0,탁송취소,4876,2011-12-08 18:18,2011-12-08 18:18
서정리,1999-08-06,2,,15084,서정리,1999-08-06,10,,0,      ,0,19100,123400,9,0,0,탁송취소,4876,2011-12-08 18:18,2011-12-08 18:18
평택,2000-08-03,1,,16746,평택,2000-08-03,1,,0,      ,0,20400,132000,4,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
평택,2000-10-18,1,,10968,평택,2000-10-18,1,,0,      ,0,20400,132000,2,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
성환,2001-10-05,1,,28887,성환,2001-10-05,1,,23490,959279,0,20400,132000,0,6,0,탁송취소,5961,2011-12-08 18:18,2011-12-08 18:18
조치원,1998-04-25,2,,25583,조치원,1998-04-25,1,,23762,975201,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
조치원,1998-05-07,2,,25857,조치원,1998-05-07,1,,23067,975233,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
신탄진,1998-01-07,1,,22952,신탄진,1998-01-07,1,,22605,291476,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
신탄진,1998-03-04,1,,24233,신탄진,1998-03-04,1,,22546,761284,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
신탄진,1998-03-19,4,,24635,신탄진,1998-03-19,2,,23816,582147,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
신탄진,1998-03-19,5,,24636,신탄진,1998-03-19,3,,23817,583675,0,0,19100,0,1,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
신탄진,1998-04-28,1,,25648,신탄진,1998-04-28,1,,23972,293091,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
신탄진,1998-04-30,1,,25714,신탄진,1998-04-30,2,,22616,582034,0,0,19100,1,0,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
청주,2003-11-22,6,,23100,청주,2003-11-22,7,,0,      ,0,21400,138600,1,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
용산,2004-02-19,4,,12013,용산,2004-02-19,1,,17303,8092,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
동익산,2004-02-26,1,,35702,동익산,2004-02-26,1,,30927,770044,0,22500,145500,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
소정리,2004-04-14,1,,28747,소정리,2004-04-14,1,,23636,40023,0,22500,145500,0,6,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
대전조,2002-11-13,1,,26511,대전조,2002-11-13,2,,23238,99999,0,21400,138600,0,1,0,탁송취소,2136,2011-12-08 18:18,2011-12-08 18:18
옥천,2000-07-28,1,,22368,옥천,2000-07-28,1,,0,763053,0,20400,132000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
옥천,2000-07-28,2,,22371,옥천,2000-07-28,2,,0,976055,0,20400,132000,0,2,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
옥천,2001-10-19,1,,29599,옥천,2001-10-19,1,,22682,70188,0,20400,132000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
옥천,2001-12-01,1,,21130,옥천,2001-12-01,1,,22745,71076,0,0,20400,0,0,1,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
옥천,2001-12-01,2,,21298,옥천,2001-12-01,2,,23434,71094,0,0,20400,0,0,3,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
옥천,2003-06-07,1,,26018,옥천,2003-06-07,1,,23607,70408,0,21400,138600,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
심천,2002-01-06,1,,22890,심천,2002-01-06,1,,23688,999991,0,20400,132000,0,2,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,,25775,추풍령,1998-05-04,1,,22835,590003,0,0,19100,0,12,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,,25775,추풍령,1998-05-04,13,,22835,590003,0,0,19100,0,12,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,,25775,추풍령,1998-05-04,25,,22835,590003,0,0,19100,0,12,0,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
약목,1998-03-18,1,,24613,약목,1998-03-18,1,,20883,760865,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
약목,1998-05-16,1,,26091,약목,1998-05-16,1,,21013,976924,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
약목,1998-05-16,2,,26091,약목,1998-05-16,2,,21006,760010,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
약목,1998-05-16,3,,26091,약목,1998-05-16,3,,21012,976816,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
약목,1998-07-18,1,,27736,약목,1998-07-18,1,,21012,975004,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
왜관,1999-10-19,1,,21676,왜관,1999-10-19,1,,23282,499619,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
동대구,2003-01-28,1,,55965,동대구,2003-01-28,1,,75400,293089,0,21400,138600,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
경산,2002-07-22,1,,52084,경산,2002-07-22,1,,0,      ,0,21400,138600,2,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
사상,1999-10-15,1,,57404,사상,1999-10-15,1,,76703,70072,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
사상,2000-11-10,1,,12354,사상,2000-11-09,1,,18323,      ,0,0,20400,0,1,0,,,2011-12-08 18:18,2011-12-08 18:18
사상,2000-11-15,1,,26338,사상,2000-11-15,1,,21883,976064,0,0,20400,0,0,1,착역변경 ,,2011-12-08 18:18,2011-12-08 18:18
부산진,1998-02-03,3,,54752,부산진,1998-02-03,1,,0,760279,0,19100,123400,0,2,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1998-04-02,3,,52630,부산진,1998-04-02,1,,0,770038,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1998-04-05,1,,51667,부산진,1998-04-05,1,,60905,760738,0,19100,123400,0,5,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1998-04-23,1,,53931,부산진,1998-04-23,1,,0,975299,0,19100,123400,0,4,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1998-05-03,1,,55075,부산진,1998-05-03,1,,63393,975285,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1998-05-03,2,,55075,부산진,1998-05-03,2,,63470,760350,0,19100,123400,0,13,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1998-05-28,2,,58163,부산진,1998-05-28,2,,0,975225,0,19100,123400,0,2,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1998-05-28,3,,58166,부산진,1998-05-28,4,,0,760305,0,19100,123400,0,4,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1998-08-30,1,,57945,부산진,1998-08-30,1,,0,976928,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1998-10-24,1,,53552,부산진,1998-10-24,1,,60874,760258,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1998-11-14,1,,55879,부산진,1998-11-14,1,,0,760618,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-01-04,1,,51420,부산진,1999-01-04,2,,0,      ,0,19100,123400,2,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-01-04,2,,51420,부산진,1999-01-04,3,,0,      ,0,19100,123400,2,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,1,,54307,부산진,1999-06-29,1,,64294,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,2,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,3,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,4,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,5,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,6,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,7,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,8,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
소정리,2004-05-19,1,,20234,소정리,2004-05-19,3,,23948,40261,0,22500,145500,1,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
소정리,2004-05-19,2,,20234,소정리,2004-05-19,3,,23948,      ,0,0,22500,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,9,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,10,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,11,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,12,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,13,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,14,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,15,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,16,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,17,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,18,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,19,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,20,,54307,부산진,1999-06-29,2,,64295,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,1999-06-29,21,,54307,부산진,1999-06-29,4,,64297,      ,0,0,19100,1,0,0,,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-02-04,1,,58668,부산진,2000-02-04,1,,61269,70032,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-03-19,1,,53811,부산진,2000-03-19,1,,0,70016,0,19100,123400,0,3,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-03-19,2,,53811,부산진,2000-03-19,4,,63291,760225,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-03-19,3,,53811,부산진,2000-03-19,5,,63292,760875,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-03-19,4,,53811,부산진,2000-03-19,6,,63293,770074,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-03-19,5,,53811,부산진,2000-03-19,8,,63295,976422,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-03-19,6,,53811,부산진,2000-03-19,9,,63296,976435,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-03-19,7,,53811,부산진,2000-03-19,10,,63297,976825,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-04-02,1,,55637,부산진,2000-04-02,1,,0,      ,0,19100,123400,21,0,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-05-06,2,,59921,부산진,2000-05-06,1,,0,70151,0,19100,123400,0,12,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-05-13,1,,53715,부산진,2000-05-13,1,,65194,976405,0,19100,123400,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-09-17,1,,54221,부산진,2000-09-17,1,,0,70088,0,20400,132000,0,3,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-12-05,2,,52989,부산진,2000-12-05,2,,0,70172,0,20400,132000,0,3,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
부산진,2000-12-20,2,,54929,부산진,2000-12-20,3,,0,70271,0,20400,132000,0,1,0,탁송취소,,2011-12-08 18:18,2011-12-08 18:18
